"order_id","customer","customer_id","employee","employee_id","product_name","product_id","quantity","unit_price","order_date","required_date","shipped_date","ship_via","freight","ship_name","ship_address","ship_city","ship_region","ship_postal_code","ship_country","product_id-2","quantity-2","unit_price-2","discount"
"10964","Spécialités du monde","SPECD","Janet Leverling","3","Côte de Blaye","38","5","263.5","0","1998-04-17","1998-03-24","2","87.38","Spécialités du monde","25, rue Lauriston","Paris","","75016","France","38","5","263.5","0"
"10964","Spécialités du monde","SPECD","Janet Leverling","3","Gudbrandsdalsost","69","10","36","0","1998-04-17","1998-03-24","2","87.38","Spécialités du monde","25, rue Lauriston","Paris","","75016","France","69","10","36","0"
"10965","Old World Delicatessen","OLDWO","Michael Suyama","6","Manjimup Dried Apples","51","16","53","0","1998-04-17","1998-03-30","3","144.38","Old World Delicatessen","2743 Bering St.","Anchorage","AK","99508","USA","51","16","53","0"
"10966","Chop-suey Chinese","CHOPS","Margaret Peacock","4","Gravad lax","37","8","26","0","1998-04-17","1998-04-08","1","27.19","Chop-suey Chinese","Hauptstr. 31","Bern","","3012","Switzerland","37","8","26","0"
"10966","Chop-suey Chinese","CHOPS","Margaret Peacock","4","Gnocchi di nonna Alice","56","12","38","0.15","1998-04-17","1998-04-08","1","27.19","Chop-suey Chinese","Hauptstr. 31","Bern","","3012","Switzerland","56","12","38","0.15"
"10966","Chop-suey Chinese","CHOPS","Margaret Peacock","4","Tarte au sucre","62","12","49.3","0.15","1998-04-17","1998-04-08","1","27.19","Chop-suey Chinese","Hauptstr. 31","Bern","","3012","Switzerland","62","12","49.3","0.15"
"10967","Toms Spezialitäten","TOMSP","Andrew Fuller","2","Teatime Chocolate Biscuits","19","12","9.2","0","1998-04-20","1998-04-02","2","62.22","Toms Spezialitäten","Luisenstr. 48","Münster","","44087","Germany","19","12","9.2","0"
"10967","Toms Spezialitäten","TOMSP","Andrew Fuller","2","Maxilaku","49","40","20","0","1998-04-20","1998-04-02","2","62.22","Toms Spezialitäten","Luisenstr. 48","Münster","","44087","Germany","49","40","20","0"
"10968","Ernst Handel","ERNSH","Nancy Davolio","1","Queso Manchego La Pastora","12","30","38","0","1998-04-20","1998-04-01","3","74.6","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","12","30","38","0"
"10968","Ernst Handel","ERNSH","Nancy Davolio","1","Guaraná Fantástica","24","30","4.5","0","1998-04-20","1998-04-01","3","74.6","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","24","30","4.5","0"
"10968","Ernst Handel","ERNSH","Nancy Davolio","1","Wimmers gute Semmelknödel","64","4","33.25","0","1998-04-20","1998-04-01","3","74.6","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","64","4","33.25","0"
"10969","Comércio Mineiro","COMMI","Nancy Davolio","1","Spegesild","46","9","12","0","1998-04-20","1998-03-30","2","0.21","Comércio Mineiro","Av. dos Lusíadas, 23","Sao Paulo","SP","05432-043","Brazil","46","9","12","0"
"10970","Bólido Comidas preparadas","BOLID","Anne Dodsworth","9","Filo Mix","52","40","7","0.2","1998-04-07","1998-04-24","1","16.16","Bólido Comidas preparadas","C/ Araquil, 67","Madrid","","28023","Spain","52","40","7","0.2"
"10971","France restauration","FRANR","Andrew Fuller","2","Thüringer Rostbratwurst","29","14","123.79","0","1998-04-21","1998-04-02","2","121.82","France restauration","54, rue Royale","Nantes","","44000","France","29","14","123.79","0"
"10972","La corne d'abondance","LACOR","Margaret Peacock","4","Alice Mutton","17","6","39","0","1998-04-21","1998-03-26","2","0.02","La corne d'abondance","67, avenue de l'Europe","Versailles","","78000","France","17","6","39","0"
"10972","La corne d'abondance","LACOR","Margaret Peacock","4","Geitost","33","7","2.5","0","1998-04-21","1998-03-26","2","0.02","La corne d'abondance","67, avenue de l'Europe","Versailles","","78000","France","33","7","2.5","0"
"10973","La corne d'abondance","LACOR","Michael Suyama","6","Gumbär Gummibärchen","26","5","31.23","0","1998-04-21","1998-03-27","2","15.17","La corne d'abondance","67, avenue de l'Europe","Versailles","","78000","France","26","5","31.23","0"
"10973","La corne d'abondance","LACOR","Michael Suyama","6","Jack's New England Clam Chowder","41","6","9.65","0","1998-04-21","1998-03-27","2","15.17","La corne d'abondance","67, avenue de l'Europe","Versailles","","78000","France","41","6","9.65","0"
"10973","La corne d'abondance","LACOR","Michael Suyama","6","Rhönbräu Klosterbier","75","10","7.75","0","1998-04-21","1998-03-27","2","15.17","La corne d'abondance","67, avenue de l'Europe","Versailles","","78000","France","75","10","7.75","0"
"10974","Split Rail Beer & Ale","SPLIR","Janet Leverling","3","Vegie-spread","63","10","43.9","0","1998-04-08","1998-04-03","3","12.96","Split Rail Beer & Ale","P.O. Box 555","Lander","WY","82520","USA","63","10","43.9","0"
"10975","Bottom-Dollar Markets","BOTTM","Nancy Davolio","1","Northwoods Cranberry Sauce","8","16","40","0","1998-04-22","1998-03-27","3","32.27","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada","8","16","40","0"
"10975","Bottom-Dollar Markets","BOTTM","Nancy Davolio","1","Rhönbräu Klosterbier","75","10","7.75","0","1998-04-22","1998-03-27","3","32.27","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada","75","10","7.75","0"
"10976","HILARION-Abastos","HILAA","Nancy Davolio","1","Rössle Sauerkraut","28","20","45.6","0","1998-05-06","1998-04-03","1","37.97","HILARION-Abastos","Carrera 22 con Ave. Carlos Soublette #8-35","San Cristóbal","Táchira","5022","Venezuela","28","20","45.6","0"
"10977","Folk och fä HB","FOLKO","Laura Callahan","8","Chartreuse verte","39","30","18","0","1998-04-23","1998-04-10","3","208.5","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden","39","30","18","0"
"10977","Folk och fä HB","FOLKO","Laura Callahan","8","Zaanse koeken","47","30","9.5","0","1998-04-23","1998-04-10","3","208.5","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden","47","30","9.5","0"
"10977","Folk och fä HB","FOLKO","Laura Callahan","8","Manjimup Dried Apples","51","10","53","0","1998-04-23","1998-04-10","3","208.5","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden","51","10","53","0"
"10977","Folk och fä HB","FOLKO","Laura Callahan","8","Vegie-spread","63","20","43.9","0","1998-04-23","1998-04-10","3","208.5","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden","63","20","43.9","0"
"10978","Maison Dewey","MAISD","Anne Dodsworth","9","Northwoods Cranberry Sauce","8","20","40","0.15","1998-04-23","1998-04-23","2","32.82","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","","B-1180","Belgium","8","20","40","0.15"
"10978","Maison Dewey","MAISD","Anne Dodsworth","9","Sir Rodney's Scones","21","40","10","0.15","1998-04-23","1998-04-23","2","32.82","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","","B-1180","Belgium","21","40","10","0.15"
"10978","Maison Dewey","MAISD","Anne Dodsworth","9","Boston Crab Meat","40","10","18.4","0","1998-04-23","1998-04-23","2","32.82","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","","B-1180","Belgium","40","10","18.4","0"
"10978","Maison Dewey","MAISD","Anne Dodsworth","9","Gula Malacca","44","6","19.45","0.15","1998-04-23","1998-04-23","2","32.82","Maison Dewey","Rue Joseph-Bens 532","Bruxelles","","B-1180","Belgium","44","6","19.45","0.15"
"10979","Ernst Handel","ERNSH","Laura Callahan","8","Uncle Bob's Organic Dried Pears","7","18","30","0","1998-04-23","1998-03-31","2","353.07","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","7","18","30","0"
"10979","Ernst Handel","ERNSH","Laura Callahan","8","Queso Manchego La Pastora","12","20","38","0","1998-04-23","1998-03-31","2","353.07","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","12","20","38","0"
"10979","Ernst Handel","ERNSH","Laura Callahan","8","Guaraná Fantástica","24","80","4.5","0","1998-04-23","1998-03-31","2","353.07","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","24","80","4.5","0"
"10979","Ernst Handel","ERNSH","Laura Callahan","8","Schoggi Schokolade","27","30","43.9","0","1998-04-23","1998-03-31","2","353.07","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","27","30","43.9","0"
"10979","Ernst Handel","ERNSH","Laura Callahan","8","Gorgonzola Telino","31","24","12.5","0","1998-04-23","1998-03-31","2","353.07","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","31","24","12.5","0"
"10979","Ernst Handel","ERNSH","Laura Callahan","8","Vegie-spread","63","35","43.9","0","1998-04-23","1998-03-31","2","353.07","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","63","35","43.9","0"
"10980","Folk och fä HB","FOLKO","Margaret Peacock","4","Rhönbräu Klosterbier","75","40","7.75","0.2","1998-05-08","1998-04-17","1","1.26","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden","75","40","7.75","0.2"
"10981","Hanari Carnes","HANAR","Nancy Davolio","1","Côte de Blaye","38","60","263.5","0","1998-04-24","1998-04-02","2","193.37","Hanari Carnes","Rua do Paço, 67","Rio de Janeiro","RJ","05454-876","Brazil","38","60","263.5","0"
"10982","Bottom-Dollar Markets","BOTTM","Andrew Fuller","2","Uncle Bob's Organic Dried Pears","7","20","30","0","1998-04-24","1998-04-08","1","14.01","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada","7","20","30","0"
"10982","Bottom-Dollar Markets","BOTTM","Andrew Fuller","2","Ipoh Coffee","43","9","46","0","1998-04-24","1998-04-08","1","14.01","Bottom-Dollar Markets","23 Tsawassen Blvd.","Tsawassen","BC","T2F 8M4","Canada","43","9","46","0"
"10983","Save-a-lot Markets","SAVEA","Andrew Fuller","2","Konbu","13","84","6","0.15","1998-04-24","1998-04-06","2","657.54","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","13","84","6","0.15"
"10983","Save-a-lot Markets","SAVEA","Andrew Fuller","2","Ravioli Angelo","57","15","19.5","0","1998-04-24","1998-04-06","2","657.54","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","57","15","19.5","0"
"10984","Save-a-lot Markets","SAVEA","Nancy Davolio","1","Pavlova","16","55","17.45","0","1998-04-27","1998-04-03","3","211.22","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","16","55","17.45","0"
"10984","Save-a-lot Markets","SAVEA","Nancy Davolio","1","Guaraná Fantástica","24","20","4.5","0","1998-04-27","1998-04-03","3","211.22","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","24","20","4.5","0"
"10984","Save-a-lot Markets","SAVEA","Nancy Davolio","1","Inlagd Sill","36","40","19","0","1998-04-27","1998-04-03","3","211.22","Save-a-lot Markets","187 Suffolk Ln.","Boise","ID","83720","USA","36","40","19","0"
"10985","Hungry Owl All-Night Grocers","HUNGO","Andrew Fuller","2","Pavlova","16","36","17.45","0.1","1998-04-27","1998-04-02","1","91.51","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork","","Ireland","16","36","17.45","0.1"
"10985","Hungry Owl All-Night Grocers","HUNGO","Andrew Fuller","2","Carnarvon Tigers","18","8","62.5","0.1","1998-04-27","1998-04-02","1","91.51","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork","","Ireland","18","8","62.5","0.1"
"10985","Hungry Owl All-Night Grocers","HUNGO","Andrew Fuller","2","Mascarpone Fabioli","32","35","32","0.1","1998-04-27","1998-04-02","1","91.51","Hungry Owl All-Night Grocers","8 Johnstown Road","Cork","Co. Cork","","Ireland","32","35","32","0.1"
"10986","Océano Atlántico Ltda.","OCEAN","Laura Callahan","8","Queso Cabrales","11","30","21","0","1998-04-27","1998-04-21","2","217.86","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","","1010","Argentina","11","30","21","0"
"10986","Océano Atlántico Ltda.","OCEAN","Laura Callahan","8","Sir Rodney's Marmalade","20","15","81","0","1998-04-27","1998-04-21","2","217.86","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","","1010","Argentina","20","15","81","0"
"10986","Océano Atlántico Ltda.","OCEAN","Laura Callahan","8","Lakkalikööri","76","10","18","0","1998-04-27","1998-04-21","2","217.86","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","","1010","Argentina","76","10","18","0"
"10986","Océano Atlántico Ltda.","OCEAN","Laura Callahan","8","Original Frankfurter grüne Soße","77","15","13","0","1998-04-27","1998-04-21","2","217.86","Océano Atlántico Ltda.","Ing. Gustavo Moncada 8585 Piso 20-A","Buenos Aires","","1010","Argentina","77","15","13","0"
"10987","Eastern Connection","EASTC","Laura Callahan","8","Uncle Bob's Organic Dried Pears","7","60","30","0","1998-04-28","1998-04-06","1","185.48","Eastern Connection","35 King George","London","","WX3 6FW","UK","7","60","30","0"
"10987","Eastern Connection","EASTC","Laura Callahan","8","Ipoh Coffee","43","6","46","0","1998-04-28","1998-04-06","1","185.48","Eastern Connection","35 King George","London","","WX3 6FW","UK","43","6","46","0"
"10987","Eastern Connection","EASTC","Laura Callahan","8","Mozzarella di Giovanni","72","20","34.8","0","1998-04-28","1998-04-06","1","185.48","Eastern Connection","35 King George","London","","WX3 6FW","UK","72","20","34.8","0"
"10988","Rattlesnake Canyon Grocery","RATTC","Janet Leverling","3","Uncle Bob's Organic Dried Pears","7","60","30","0","1998-04-28","1998-04-10","2","61.14","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA","7","60","30","0"
"10988","Rattlesnake Canyon Grocery","RATTC","Janet Leverling","3","Tarte au sucre","62","40","49.3","0.1","1998-04-28","1998-04-10","2","61.14","Rattlesnake Canyon Grocery","2817 Milton Dr.","Albuquerque","NM","87110","USA","62","40","49.3","0.1"
"10989","Que Delícia","QUEDE","Andrew Fuller","2","Grandma's Boysenberry Spread","6","40","25","0","1998-04-28","1998-04-02","1","34.76","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","RJ","02389-673","Brazil","6","40","25","0"
"10989","Que Delícia","QUEDE","Andrew Fuller","2","Queso Cabrales","11","15","21","0","1998-04-28","1998-04-02","1","34.76","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","RJ","02389-673","Brazil","11","15","21","0"
"10989","Que Delícia","QUEDE","Andrew Fuller","2","Jack's New England Clam Chowder","41","4","9.65","0","1998-04-28","1998-04-02","1","34.76","Que Delícia","Rua da Panificadora, 12","Rio de Janeiro","RJ","02389-673","Brazil","41","4","9.65","0"
"10990","Ernst Handel","ERNSH","Andrew Fuller","2","Sir Rodney's Scones","21","65","10","0","1998-05-13","1998-04-07","3","117.61","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","21","65","10","0"
"10990","Ernst Handel","ERNSH","Andrew Fuller","2","Sasquatch Ale","34","60","14","0.15","1998-05-13","1998-04-07","3","117.61","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","34","60","14","0.15"
"10990","Ernst Handel","ERNSH","Andrew Fuller","2","Pâté chinois","55","65","24","0.15","1998-05-13","1998-04-07","3","117.61","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","55","65","24","0.15"
"10990","Ernst Handel","ERNSH","Andrew Fuller","2","Sirop d'érable","61","66","28.5","0.15","1998-05-13","1998-04-07","3","117.61","Ernst Handel","Kirchgasse 6","Graz","","8010","Austria","61","66","28.5","0.15"
"10991","QUICK-Stop","QUICK","Nancy Davolio","1","Chang","2","50","19","0.2","1998-04-29","1998-04-07","1","38.51","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","2","50","19","0.2"
"10991","QUICK-Stop","QUICK","Nancy Davolio","1","Outback Lager","70","20","15","0.2","1998-04-29","1998-04-07","1","38.51","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","70","20","15","0.2"
"10991","QUICK-Stop","QUICK","Nancy Davolio","1","Lakkalikööri","76","90","18","0.2","1998-04-29","1998-04-07","1","38.51","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","76","90","18","0.2"
"10992","The Big Cheese","THEBI","Nancy Davolio","1","Mozzarella di Giovanni","72","2","34.8","0","1998-04-29","1998-04-03","3","4.27","The Big Cheese","89 Jefferson Way Suite 2","Portland","OR","97201","USA","72","2","34.8","0"
"10993","Folk och fä HB","FOLKO","Robert King","7","Thüringer Rostbratwurst","29","50","123.79","0.25","1998-04-29","1998-04-10","3","8.81","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden","29","50","123.79","0.25"
"10993","Folk och fä HB","FOLKO","Robert King","7","Jack's New England Clam Chowder","41","35","9.65","0.25","1998-04-29","1998-04-10","3","8.81","Folk och fä HB","Åkergatan 24","Bräcke","","S-844 67","Sweden","41","35","9.65","0.25"
"10994","Vaffeljernet","VAFFE","Andrew Fuller","2","Raclette Courdavault","59","18","55","0.05","1998-04-16","1998-04-09","3","65.53","Vaffeljernet","Smagsloget 45","Århus","","8200","Denmark","59","18","55","0.05"
"10995","Pericles Comidas clásicas","PERIC","Nancy Davolio","1","Manjimup Dried Apples","51","20","53","0","1998-04-30","1998-04-06","3","46.0","Pericles Comidas clásicas","Calle Dr. Jorge Cash 321","México D.F.","","05033","Mexico","51","20","53","0"
"10995","Pericles Comidas clásicas","PERIC","Nancy Davolio","1","Camembert Pierrot","60","4","34","0","1998-04-30","1998-04-06","3","46.0","Pericles Comidas clásicas","Calle Dr. Jorge Cash 321","México D.F.","","05033","Mexico","60","4","34","0"
"10996","QUICK-Stop","QUICK","Margaret Peacock","4","Singaporean Hokkien Fried Mee","42","40","14","0","1998-04-30","1998-04-10","2","1.12","QUICK-Stop","Taucherstraße 10","Cunewalde","","01307","Germany","42","40","14","0"
"10997","LILA-Supermercado","LILAS","Laura Callahan","8","Mascarpone Fabioli","32","50","32","0","1998-05-15","1998-04-13","2","73.91","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela","32","50","32","0"
"10997","LILA-Supermercado","LILAS","Laura Callahan","8","Spegesild","46","20","12","0.25","1998-05-15","1998-04-13","2","73.91","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela","46","20","12","0.25"
"10997","LILA-Supermercado","LILAS","Laura Callahan","8","Filo Mix","52","20","7","0.25","1998-05-15","1998-04-13","2","73.91","LILA-Supermercado","Carrera 52 con Ave. Bolívar #65-98 Llano Largo","Barquisimeto","Lara","3508","Venezuela","52","20","7","0.25"
